"complemento.valorTotal";"emit.cnpj";"emit.xFant";"emit.enderEmit.fone";"emit.enderEmit.xBairro";"emit.enderEmit.xLgr";"emit.enderEmit.xMun";"emit.enderEmit.xPais";"emit.enderEmit.uf";"ide.dhEmi";"ide.natOp";"infAdic.infCpl";"total.icmsTot.vDesc";"total.icmsTot.vFrete";"total.icmsTot.vOutro";"total.icmsTot.vProd";"total.icmsTot.vSeg";"total.icmsTot.vTotTrib";"total.icmsTot.vbc";"total.icmsTot.vbcst";"total.icmsTot.vcofins";"total.icmsTot.vicms";"total.icmsTot.vicmsDeson";"total.icmsTot.vii";"total.icmsTot.vipi";"total.icmsTot.vnf";"total.icmsTot.vpis";"total.icmsTot.vst";"id";"nItem";"prod.indTot";"prod.qCom";"prod.uCom";"prod.vProd";"prod.vUnCom";"prod.xProd"
73,96;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:04:12;"VENDA";"Mesa 1";0;0;0;73,96;0;8,41;0;0;0;0;0;0;0;73,96;0;0;"573";"1";"1";1;"UN";3,5;3,5;"AGUA"
73,96;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:04:12;"VENDA";"Mesa 1";0;0;0;73,96;0;8,41;0;0;0;0;0;0;0;73,96;0;0;"573";"2";"1";0,896;"KG";61,46;68,6;"BUFFET"
73,96;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:04:12;"VENDA";"Mesa 1";0;0;0;73,96;0;8,41;0;0;0;0;0;0;0;73,96;0;0;"573";"3";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
73,96;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:04:12;"VENDA";"Mesa 1";0;0;0;73,96;0;8,41;0;0;0;0;0;0;0;73,96;0;0;"573";"4";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
26,58;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:15:39;"VENDA";"Mesa 5";0;0;0;26,58;0;3,03;0;0;0;0;0;0;0;26,58;0;0;"574";"1";"1";0,322;"KG";22,08;68,6;"BUFFET"
26,58;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:15:39;"VENDA";"Mesa 5";0;0;0;26,58;0;3,03;0;0;0;0;0;0;0;26,58;0;0;"574";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
47,53;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:22:46;"VENDA";"Mesa 15";0;0;0;47,53;0;4,32;0;0;0;0;0;0;0;30,52;0;0;"575";"1";"1";2;"UN";7;3,5;"AGUA"
47,53;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:22:46;"VENDA";"Mesa 15";0;0;0;47,53;0;4,32;0;0;0;0;0;0;0;30,52;0;0;"575";"2";"1";0,59;"KG";40,53;68,6;"BUFFET"
53,61;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:27:03;"VENDA";"Mesa 3";0;0;0;53,61;0;4,16;0;0;0;0;0;0;0;53,61;0;0;"576";"1";"1";0,716;"KG";49,11;68,6;"BUFFET"
53,61;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:27:03;"VENDA";"Mesa 3";0;0;0;53,61;0;4,16;0;0;0;0;0;0;0;53,61;0;0;"576";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
62,62;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:27:49;"VENDA";"Mesa 6";0;0;0;62,63;0;4,11;0;0;0;0;0;0;0;62,63;0;0;"577";"1";"1";1;"UN";3,5;3,5;"AGUA"
62,62;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:27:49;"VENDA";"Mesa 6";0;0;0;62,63;0;4,11;0;0;0;0;0;0;0;62,63;0;0;"577";"2";"1";0,862;"KG";59,13;68,6;"BUFFET"
41,4;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:28:03;"VENDA";"Mesa 4";0;0;0;41,4;0;3,65;0;0;0;0;0;0;0;41,4;0;0;"578";"1";"1";0,538;"KG";36,9;68,6;"BUFFET"
41,4;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:28:03;"VENDA";"Mesa 4";0;0;0;41,4;0;3,65;0;0;0;0;0;0;0;41,4;0;0;"578";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
44,69;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:33:40;"VENDA";"Mesa 8";0;0;0;44,69;0;3,79;0;0;0;0;0;0;0;44,69;0;0;"579";"1";"1";0,586;"KG";40,19;68,6;"BUFFET"
44,69;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:33:40;"VENDA";"Mesa 8";0;0;0;44,69;0;3,79;0;0;0;0;0;0;0;44,69;0;0;"579";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
28,12;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:39:14;"VENDA";"Mesa 7";0;0;0;28,12;0;1,18;0;0;0;0;0;0;0;28,12;0;0;"580";"1";"1";0,41;"KG";28,12;68,6;"BUFFET"
100,53;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:51:18;"VENDA";"Mesa 26";0;0;0;100,54;0;9,11;0;0;0;0;0;0;0;100,54;0;0;"581";"1";"1";2;"UN";7;3,5;"AGUA"
100,53;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:51:18;"VENDA";"Mesa 26";0;0;0;100,54;0;9,11;0;0;0;0;0;0;0;100,54;0;0;"581";"2";"1";1,298;"KG";89,04;68,6;"BUFFET"
100,53;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:51:18;"VENDA";"Mesa 26";0;0;0;100,54;0;9,11;0;0;0;0;0;0;0;100,54;0;0;"581";"3";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
95,65;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:53:03;"VENDA";"Mesa 19";0;0;0;95,67;0;7,41;0;0;0;0;0;0;0;95,67;0;0;"582";"1";"1";1;"UN";3,5;3,5;"AGUA"
95,65;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:53:03;"VENDA";"Mesa 19";0;0;0;95,67;0;7,41;0;0;0;0;0;0;0;95,67;0;0;"582";"2";"1";1,278;"KG";87,67;68,6;"BUFFET"
95,65;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:53:03;"VENDA";"Mesa 19";0;0;0;95,67;0;7,41;0;0;0;0;0;0;0;95,67;0;0;"582";"3";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
30,87;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:53:40;"VENDA";"Mesa 16";0;0;0;30,87;0;1,3;0;0;0;0;0;0;0;30,87;0;0;"583";"1";"1";0,45;"KG";30,87;68,6;"BUFFET"
31,52;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:54:53;"VENDA";"Mesa 27";0;0;0;31,52;0;3,24;0;0;0;0;0;0;0;31,52;0;0;"584";"1";"1";0,394;"KG";27,02;68,6;"BUFFET"
31,52;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:54:53;"VENDA";"Mesa 27";0;0;0;31,52;0;3,24;0;0;0;0;0;0;0;31,52;0;0;"584";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
120,78;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:58:51;"VENDA";"Mesa 30";0;0;0;120,8;0;6,56;0;0;0;0;0;0;0;120,8;0;0;"585";"1";"1";1;"UN";3,5;3,5;"AGUA"
120,78;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 12:58:51;"VENDA";"Mesa 30";0;0;0;120,8;0;6,56;0;0;0;0;0;0;0;120,8;0;0;"585";"2";"1";1,71;"KG";117,3;68,6;"BUFFET"
37,7;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:00:15;"VENDA";"Mesa 22";0;0;0;37,7;0;3,49;0;0;0;0;0;0;0;37,7;0;0;"586";"1";"1";0,484;"KG";33,2;68,6;"BUFFET"
37,7;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:00:15;"VENDA";"Mesa 22";0;0;0;37,7;0;3,49;0;0;0;0;0;0;0;37,7;0;0;"586";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
27,51;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:00:23;"VENDA";"Mesa 21";0;0;0;27,51;0;2,64;0;0;0;0;0;0;0;27,51;0;0;"587";"1";"1";1;"UN";3,5;3,5;"AGUA"
27,51;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:00:23;"VENDA";"Mesa 21";0;0;0;27,51;0;2,64;0;0;0;0;0;0;0;27,51;0;0;"587";"2";"1";0,35;"KG";24,01;68,6;"BUFFET"
28,47;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:01:01;"VENDA";"Mesa 23";0;0;0;28,47;0;2,68;0;0;0;0;0;0;0;28,47;0;0;"588";"1";"1";1;"UN";3,5;3,5;"AGUA"
28,47;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:01:01;"VENDA";"Mesa 23";0;0;0;28,47;0;2,68;0;0;0;0;0;0;0;28,47;0;0;"588";"2";"1";0,364;"KG";24,97;68,6;"BUFFET"
29,84;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:02:36;"VENDA";"Mesa 24";0;0;0;29,84;0;2,74;0;0;0;0;0;0;0;29,84;0;0;"589";"1";"1";1;"UN";3,5;3,5;"AGUA"
29,84;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:02:36;"VENDA";"Mesa 24";0;0;0;29,84;0;2,74;0;0;0;0;0;0;0;29,84;0;0;"589";"2";"1";0,384;"KG";26,34;68,6;"BUFFET"
19,61;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:03:01;"VENDA";"Mesa 25";0;0;0;19,61;0;0,82;0;0;0;0;0;0;0;19,61;0;0;"590";"1";"1";0,286;"KG";19,61;68,6;"BUFFET"
29,77;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:07:19;"VENDA";"Mesa 51";0;0;0;29,77;0;1,25;0;0;0;0;0;0;0;29,77;0;0;"591";"1";"1";0,434;"KG";29,77;68,6;"BUFFET"
74,19;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:10:46;"VENDA";"Mesa 33";0;0;0;74,19;0;5,03;0;0;0;0;0;0;0;74,19;0;0;"592";"1";"1";1,016;"KG";69,69;68,6;"BUFFET"
74,19;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:10:46;"VENDA";"Mesa 33";0;0;0;74,19;0;5,03;0;0;0;0;0;0;0;74,19;0;0;"592";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
21,26;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:13:35;"VENDA";"Mesa 40";0;0;0;21,26;0;0,89;0;0;0;0;0;0;0;21,26;0;0;"593";"1";"1";0,31;"KG";21,26;68,6;"BUFFET"
72,35;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:18:29;"VENDA";"Mesa 41";0;0;0;72,35;0;6,86;0;0;0;0;0;0;0;72,35;0;0;"594";"1";"1";1;"UN";4,5;4,5;"SUCO"
72,35;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:18:29;"VENDA";"Mesa 41";0;0;0;72,35;0;6,86;0;0;0;0;0;0;0;72,35;0;0;"594";"2";"1";0,858;"KG";58,85;68,6;"BUFFET"
72,35;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:18:29;"VENDA";"Mesa 41";0;0;0;72,35;0;6,86;0;0;0;0;0;0;0;72,35;0;0;"594";"3";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
72,35;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:18:29;"VENDA";"Mesa 41";0;0;0;72,35;0;6,86;0;0;0;0;0;0;0;72,35;0;0;"594";"4";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
26,31;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:20:13;"VENDA";"Mesa 38";0;0;0;26,31;0;3,02;0;0;0;0;0;0;0;26,31;0;0;"595";"1";"1";0,318;"KG";21,81;68,6;"BUFFET"
26,31;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:20:13;"VENDA";"Mesa 38";0;0;0;26,31;0;3,02;0;0;0;0;0;0;0;26,31;0;0;"595";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
43,73;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:20:26;"VENDA";"Mesa 36";0;0;0;43,73;0;3,75;0;0;0;0;0;0;0;43,73;0;0;"596";"1";"1";0,572;"KG";39,23;68,6;"BUFFET"
43,73;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:20:26;"VENDA";"Mesa 36";0;0;0;43,73;0;3,75;0;0;0;0;0;0;0;43,73;0;0;"596";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
34,23;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:20:33;"VENDA";"Mesa 35";0;0;0;34,23;0;2,92;0;0;0;0;0;0;0;34,23;0;0;"597";"1";"1";1;"UN";3,5;3,5;"AGUA"
34,23;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:20:33;"VENDA";"Mesa 35";0;0;0;34,23;0;2,92;0;0;0;0;0;0;0;34,23;0;0;"597";"2";"1";0,448;"KG";30,73;68,6;"BUFFET"
28,92;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:20:42;"VENDA";"Mesa 37";0;0;0;28,92;0;3,13;0;0;0;0;0;0;0;28,92;0;0;"598";"1";"1";0,356;"KG";24,42;68,6;"BUFFET"
28,92;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:20:42;"VENDA";"Mesa 37";0;0;0;28,92;0;3,13;0;0;0;0;0;0;0;28,92;0;0;"598";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
84,67;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:21:01;"VENDA";"Mesa 46";0;0;0;84,69;0;5,04;0;0;0;0;0;0;0;84,69;0;0;"599";"1";"1";1;"UN";4,5;4,5;"SUCO"
84,67;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:21:01;"VENDA";"Mesa 46";0;0;0;84,69;0;5,04;0;0;0;0;0;0;0;84,69;0;0;"599";"2";"1";1;"UN";3,5;3,5;"AGUA"
84,67;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:21:01;"VENDA";"Mesa 46";0;0;0;84,69;0;5,04;0;0;0;0;0;0;0;84,69;0;0;"599";"3";"1";1,118;"KG";76,69;68,6;"BUFFET"
28,78;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:21:09;"VENDA";"Mesa 9";0;0;0;28,78;0;3,12;0;0;0;0;0;0;0;28,78;0;0;"600";"1";"1";0,354;"KG";24,28;68,6;"BUFFET"
28,78;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:21:09;"VENDA";"Mesa 9";0;0;0;28,78;0;3,12;0;0;0;0;0;0;0;28,78;0;0;"600";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
63,07;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:22:12;"VENDA";"Mesa 10";0;0;0;63,08;0;4,56;0;0;0;0;0;0;0;63,08;0;0;"601";"1";"1";0,854;"KG";58,58;68,6;"BUFFET"
63,07;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:22:12;"VENDA";"Mesa 10";0;0;0;63,08;0;4,56;0;0;0;0;0;0;0;63,08;0;0;"601";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
30,28;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:28:19;"VENDA";"Mesa 53";0;0;0;30,28;0;3,82;0;0;0;0;0;0;0;30,28;0;0;"602";"1";"1";1;"UN";6;6;"CERVEJA"
30,28;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:28:19;"VENDA";"Mesa 53";0;0;0;30,28;0;3,82;0;0;0;0;0;0;0;30,28;0;0;"602";"2";"1";0,354;"KG";24,28;68,6;"BUFFET"
65,56;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:29:01;"VENDA";"Mesa 58";0;0;0;65,56;0;7;0;0;0;0;0;0;0;65,56;0;0;"603";"1";"1";1;"UN";3,5;3,5;"AGUA"
65,56;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:29:01;"VENDA";"Mesa 58";0;0;0;65,56;0;7;0;0;0;0;0;0;0;65,56;0;0;"603";"2";"1";0,81;"KG";55,56;68,6;"BUFFET"
65,56;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:29:01;"VENDA";"Mesa 58";0;0;0;65,56;0;7;0;0;0;0;0;0;0;65,56;0;0;"603";"3";"1";1;"UN";6,5;6,5;"CERVEJA LATA"
87,27;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:30:15;"VENDA";"Mesa 47";0;0;0;87,29;0;7,84;0;0;0;0;0;0;0;87,29;0;0;"604";"1";"1";1;"UN";9,8;9,8;"CERVEJA LATA"
87,27;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:30:15;"VENDA";"Mesa 47";0;0;0;87,29;0;7,84;0;0;0;0;0;0;0;87,29;0;0;"604";"2";"1";1,064;"KG";72,99;68,6;"BUFFET"
87,27;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:30:15;"VENDA";"Mesa 47";0;0;0;87,29;0;7,84;0;0;0;0;0;0;0;87,29;0;0;"604";"3";"1";1;"UN";4,5;4,5;"SUCO"
31,48;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:30:22;"VENDA";"Mesa 57";0;0;0;31,48;0;2,81;0;0;0;0;0;0;0;31,48;0;0;"605";"1";"1";1;"UN";3,5;3,5;"AGUA"
31,48;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:30:22;"VENDA";"Mesa 57";0;0;0;31,48;0;2,81;0;0;0;0;0;0;0;31,48;0;0;"605";"2";"1";0,408;"KG";27,98;68,6;"BUFFET"
99,63;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:30:29;"VENDA";"Mesa 29";0;0;0;99,64;0;7,58;0;0;0;0;0;0;0;99,64;0;0;"606";"1";"1";1;"UN";3,5;3,5;"AGUA"
99,63;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:30:29;"VENDA";"Mesa 29";0;0;0;99,64;0;7,58;0;0;0;0;0;0;0;99,64;0;0;"606";"2";"1";1,336;"KG";91,64;68,6;"BUFFET"
99,63;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:30:29;"VENDA";"Mesa 29";0;0;0;99,64;0;7,58;0;0;0;0;0;0;0;99,64;0;0;"606";"3";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
32,69;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:30:38;"VENDA";"Mesa 13";0;0;0;32,69;0;1,38;0;0;0;0;0;0;0;23,29;0;0;"607";"1";"1";1;"UN";4,5;4,5;"LIMONADA"
32,69;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:30:38;"VENDA";"Mesa 13";0;0;0;32,69;0;1,38;0;0;0;0;0;0;0;23,29;0;0;"607";"2";"1";0,41;"KG";28,19;68,6;"BUFFET"
32,76;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:30:45;"VENDA";"Mesa 14";0;0;0;32,76;0;3,29;0;0;0;0;0;0;0;32,76;0;0;"608";"1";"1";0,412;"KG";28,26;68,6;"BUFFET"
32,76;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:30:45;"VENDA";"Mesa 14";0;0;0;32,76;0;3,29;0;0;0;0;0;0;0;32,76;0;0;"608";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
47,37;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:32:37;"VENDA";"Mesa 44";0;0;0;47,37;0;5,38;0;0;0;0;0;0;0;47,37;0;0;"609";"1";"1";1;"UN";3,5;3,5;"AGUA"
47,37;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:32:37;"VENDA";"Mesa 44";0;0;0;47,37;0;5,38;0;0;0;0;0;0;0;47,37;0;0;"609";"2";"1";0,574;"KG";39,37;68,6;"BUFFET"
47,37;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:32:37;"VENDA";"Mesa 44";0;0;0;47,37;0;5,38;0;0;0;0;0;0;0;47,37;0;0;"609";"3";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
90,55;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:33:18;"VENDA";"Mesa 42";0;0;0;90,57;0;8,47;0;0;0;0;0;0;0;90,57;0;0;"610";"1";"1";1;"UN";3,5;3,5;"AGUA"
90,55;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:33:18;"VENDA";"Mesa 42";0;0;0;90,57;0;8,47;0;0;0;0;0;0;0;90,57;0;0;"610";"2";"1";3;"UN";3;1;"CHA"
90,55;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:33:18;"VENDA";"Mesa 42";0;0;0;90,57;0;8,47;0;0;0;0;0;0;0;90,57;0;0;"610";"3";"1";1,16;"KG";79,57;68,6;"BUFFET"
90,55;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:33:18;"VENDA";"Mesa 42";0;0;0;90,57;0;8,47;0;0;0;0;0;0;0;90,57;0;0;"610";"4";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
52,47;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-12 13:40:59;"VENDA";"Mesa 60";0;0;0;52,48;0;3,69;0;0;0;0;0;0;0;52,48;0;0;"611";"1";"1";1;"UN";3,5;3,5;"AGUA"
